"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.45683816424857e-16,0.531464177668043,0.297,0.236,2.59827895758373e-11,"RBM17"
8.69383790541621e-16,1.09136584637114,0.099,0.052,2.67109475806008e-11,"MIEF1"
8.72791058486672e-16,0.798128352616038,0.157,0.103,2.68156324809445e-11,"WDR70"
8.77600719225691e-16,-0.485211230828853,0.167,0.249,2.69634044974901e-11,"TMEM120A"
9.11280777789749e-16,0.501365893711286,0.271,0.215,2.79981906168122e-11,"CHCHD1"
9.13641352033801e-16,0.619542833523802,0.218,0.16,2.80707168998865e-11,"VIRMA"
9.27132079435645e-16,-7.14547534184541,0,0.011,2.84852060085807e-11,"AC010907.1"
9.32610916346734e-16,-2.57189064259537,0.003,0.019,2.86535377938371e-11,"PCDHGA12"
9.34186584588573e-16,-2.09146890520855,0.005,0.024,2.87019486248993e-11,"AC091132.4"
9.60087734260851e-16,0.600488712602477,0.236,0.177,2.94977355474304e-11,"KIAA2026"
9.60223048278256e-16,0.658396601738657,0.207,0.148,2.95018929353011e-11,"SFSWAP"
1.00845657903585e-15,0.349910038464457,0.499,0.459,3.09838199342974e-11,"ZNHIT1"
1.01139128271651e-15,2.51189669624438,0.033,0.006,3.10739857701819e-11,"BX890604.2"
1.0247412962302e-15,0.527359286309287,0.319,0.26,3.14841515853767e-11,"MTIF3"
1.03063076562205e-15,-0.35684824056367,0.329,0.434,3.16650996429718e-11,"DNAJC15"
1.04519523721934e-15,0.548043933272483,0.282,0.218,3.21125784683271e-11,"UBE2R2"
1.08088084929256e-15,1.02974068996197,0.104,0.056,3.32089832136646e-11,"CBX4"
1.08273866808392e-15,-0.626119330397,0.093,0.154,3.32660628382104e-11,"SLC16A7"
1.1453666121557e-15,0.757858862580909,0.164,0.109,3.51902437918717e-11,"NRBP2"
1.14546088832777e-15,-2.32630534248296,0.004,0.022,3.51931403329824e-11,"ARHGEF35"
1.17600640693913e-15,-0.821328085883111,0.046,0.09,3.61316208467979e-11,"NPHP1"
1.18280224704098e-15,0.412156659003029,0.424,0.375,3.6340416238087e-11,"NDUFA6"
1.21219166296554e-15,-0.81459808428432,0.056,0.104,3.72433766529531e-11,"CCDC8"
1.25798699831176e-15,0.294817334429992,0.566,0.541,3.86503925361306e-11,"EIF3H"
1.27385214891859e-15,0.653870464132354,0.201,0.145,3.91378334233749e-11,"STX10"
1.27437381848192e-15,0.851201731349861,0.138,0.086,3.91538611990384e-11,"CS"
1.27607069223699e-15,-1.41795863916178,0.017,0.046,3.92059959482894e-11,"PCDHB15"
1.2777509155003e-15,-0.691644874216231,0.308,0.383,3.92576191278313e-11,"ID1"
1.28971853514024e-15,0.521178341561159,0.275,0.219,3.96253122736489e-11,"COMMD7"
1.31258506204462e-15,-0.704216020347744,0.088,0.146,4.03278634462589e-11,"CYP4X1"
1.34873213713798e-15,-0.572513597118297,0.124,0.194,4.14384461814274e-11,"SLC39A13"
1.34950565283744e-15,0.656805784811981,0.217,0.158,4.14622116777775e-11,"ZNF37A"
1.35188055267375e-15,-1.13113178947798,0.026,0.059,4.15351781003483e-11,"PHKG1"
1.36887463273611e-15,-0.600666144496147,0.104,0.168,4.20573042161841e-11,"TTC32"
1.3732360222879e-15,1.55217210080161,0.055,0.02,4.21913035487735e-11,"FAM215B"
1.38569668343224e-15,-0.78703806158721,0.054,0.101,4.25741449017721e-11,"C1GALT1"
1.39786573228865e-15,-1.77873896490618,0.008,0.03,4.29480267588365e-11,"TMEM255B"
1.44153160169734e-15,-3.29357368798862,0.001,0.015,4.4289616930549e-11,"AC010198.2"
1.47192821656307e-15,-0.539293832795845,0.136,0.21,4.52235225256838e-11,"SEC13"
1.48717347904457e-15,-0.661284694951609,0.087,0.144,4.56919179701654e-11,"CDC42SE1"
1.49491503215041e-15,0.461076124601731,0.363,0.299,4.59297694477893e-11,"PBX1"
1.49611701822236e-15,-0.512972726659565,0.143,0.218,4.59666992678639e-11,"WDR61"
1.49890090699131e-15,-0.620639805353509,0.101,0.164,4.6052231466401e-11,"MIR99AHG"
1.5055042449621e-15,-1.05737009152805,0.034,0.071,4.62551124222156e-11,"SLC2A8"
1.58048718537269e-15,-0.279641179627937,0.441,0.571,4.85588882833907e-11,"NDFIP1"
1.6193932596618e-15,0.64785365478198,0.219,0.164,4.97542385098492e-11,"EIF3J-DT"
1.63840413647428e-15,-0.669215752579379,0.082,0.139,5.03383286890357e-11,"COPG1"
1.73194608882092e-15,-0.366908338717286,0.346,0.455,5.32123116329339e-11,"DNAJB6"
1.75088618773266e-15,-1.15266440789256,0.021,0.053,5.37942272318982e-11,"HSD17B14"
1.77181316941494e-15,1.1394046010669,0.084,0.041,5.44371878171047e-11,"FHOD1"
1.80415277829054e-15,-0.180985240775507,0.794,0.883,5.54307899601984e-11,"SLC25A3"
1.84702900666464e-15,0.450156000407016,0.307,0.246,5.67481192007644e-11,"PPP1CC"
1.86802418547726e-15,-2.07284163060235,0.005,0.024,5.73931750746032e-11,"C1RL-AS1"
1.88830943449913e-15,1.64715824087418,0.054,0.019,5.80164190655513e-11,"AC010336.8"
1.90515555850037e-15,-0.553738985635327,0.117,0.183,5.85339993793654e-11,"IFNGR1"
1.91371500606639e-15,-1.03102578111274,0.036,0.073,5.87969798463837e-11,"KPNA2"
1.92451315351118e-15,-0.527485103188092,0.225,0.306,5.91287421284774e-11,"IFRD1"
1.92486016261192e-15,0.113833235038982,0.08,0.037,5.91394036360886e-11,"C1QC"
1.96823329727575e-15,1.31252894934395,0.072,0.032,6.04719998255002e-11,"B4GALNT1"
2.01589341000095e-15,-0.764178633481311,0.056,0.104,6.19363091288692e-11,"CTIF"
2.02124112705089e-15,1.75685624017388,0.047,0.014,6.21006123875115e-11,"CMTM7"
2.05613480037122e-15,1.07246484797969,0.087,0.042,6.31726856066055e-11,"CD4"
2.06097191722422e-15,-3.62945537239498,0,0.011,6.3321301184797e-11,"CHMP1B2P"
2.07165828435277e-15,-1.40327863666642,0.017,0.045,6.36496291284546e-11,"SH3BGR"
2.1279243605923e-15,0.768492599421697,0.154,0.101,6.53783480548379e-11,"RETREG3"
2.12813451838378e-15,-0.677622371822722,0.087,0.144,6.53848049428233e-11,"EHD4"
2.17417545368341e-15,-0.59271604155101,0.086,0.144,6.6799366638969e-11,"SLC30A9"
2.17695411835365e-15,-0.833641806925644,0.048,0.092,6.68847383322975e-11,"GGT7"
2.18216750695522e-15,-0.643318544976543,0.083,0.14,6.70449144836923e-11,"C5orf15"
2.19553411577537e-15,0.625373670618488,0.236,0.175,6.74555901730825e-11,"SNHG7"
2.20590701048374e-15,-2.10948840614103,0.006,0.026,6.77742869901023e-11,"HMGB1P21"
2.23128922125589e-15,-2.52831763386769,0.003,0.019,6.85541300338658e-11,"CCDC74B"
2.31400095915169e-15,-0.973859404937366,0.029,0.064,7.10953654689765e-11,"ZNRF3"
2.32573811499761e-15,-0.815964405939492,0.077,0.129,7.14559778451866e-11,"RAPH1"
2.3293382528597e-15,4.28389659159349,0.023,0.001,7.15665884808613e-11,"TTYH1"
2.34141950223635e-15,-1.52420488383995,0.012,0.036,7.19377727867096e-11,"DNAJC12"
2.34347359545155e-15,-1.49541517977768,0.013,0.038,7.20008827466533e-11,"CACHD1"
2.38542666387614e-15,0.205878063057503,0.821,0.837,7.32898488209305e-11,"ATP5MD"
2.39766066521971e-15,-1.25786554678783,0.022,0.053,7.36657262782104e-11,"SPHK1"
2.41383191342646e-15,-1.00721874885137,0.033,0.071,7.41625717081145e-11,"BTN2A2"
2.51302903605894e-15,2.13973960716822,0.037,0.009,7.7210304103875e-11,"AC009951.1"
2.51448475398938e-15,0.599137330472322,0.216,0.159,7.72550295815696e-11,"UBAC1"
2.52155907758101e-15,-1.67164963777411,0.009,0.031,7.74723810995988e-11,"MPV17L"
2.52560840959553e-15,-1.27190985116995,0.02,0.05,7.7596792776413e-11,"FNDC5"
2.53449657637033e-15,3.9552898982982,0.023,0.002,7.78698728124019e-11,"IL4I1"
2.6075738059716e-15,-0.541953815408671,0.104,0.169,8.01150976146713e-11,"NUDT9"
2.64183980129572e-15,-0.812144300024988,0.044,0.087,8.11678860550096e-11,"RCBTB2"
2.73525116463014e-15,0.713467270221511,0.184,0.126,8.40378567820964e-11,"ARHGAP6"
2.75566118705785e-15,-1.0178265204767,0.032,0.069,8.46649343111655e-11,"LRCH2"
2.77368640109422e-15,-0.380222747715744,0.281,0.379,8.52187409872188e-11,"CDC5L"
2.82688747035169e-15,-0.616565966962102,0.088,0.146,8.68532906390853e-11,"SPIRE1"
2.88622441573673e-15,0.483304028409318,0.318,0.26,8.86763589490953e-11,"KDM5A"
2.91243722608033e-15,0.443141236669618,0.375,0.32,8.94817213340921e-11,"NIPBL"
3.02204363606343e-15,0.545277798406247,0.27,0.212,9.28492686744128e-11,"CNOT2"
3.09661741106968e-15,-4.15697861072674,0.001,0.012,9.51404733377049e-11,"EFCC1"
3.13390709104464e-15,1.22628353628601,0.079,0.037,9.62861614652554e-11,"TNIK"
3.16743131238759e-15,-2.2104010327155,0.009,0.031,9.73161596417963e-11,"NLGN4X"
3.35185745601481e-15,-0.684987254480414,0.08,0.135,1.02982468478599e-10,"POLR2M"
3.42083603165595e-15,-2.18047415924452,0.005,0.022,1.05101766236597e-10,"LLGL1"
3.4234987852052e-15,1.74038276091782,0.047,0.015,1.05183576676644e-10,"SATB2"
3.46967080724551e-15,-1.07357203083075,0.025,0.058,1.06602165881811e-10,"STX3"
3.49676356667904e-15,0.560795630539975,0.272,0.216,1.07434563822647e-10,"MSRB1"
3.49856321614273e-15,-1.38385495012092,0.014,0.04,1.07489856252769e-10,"CCDC125"
3.55631077767488e-15,-1.61360106284672,0.013,0.039,1.09264092333283e-10,"SLPI"
3.64336515663899e-15,2.63676987933714,0.03,0.005,1.11938751072576e-10,"BCHE"
3.79488838054115e-15,-0.470832259416744,0.239,0.327,1.16594150603746e-10,"ABHD2"
3.80061336568885e-15,-2.16644315050718,0.005,0.023,1.16770045047424e-10,"GREB1L"
3.87074930317609e-15,0.351441311366422,0.482,0.446,1.18924901590782e-10,"DCTN2"
3.89251874814239e-15,-0.520248364688087,0.126,0.194,1.19593746017927e-10,"CLPTM1L"
3.9438235845007e-15,0.74727853361636,0.128,0.076,1.21170035810199e-10,"LIFR"
3.99775782923945e-15,0.641207120109296,0.181,0.122,1.22827111545553e-10,"RHOBTB3"
4.00886925136295e-15,-1.30971916632489,0.019,0.048,1.23168498878875e-10,"LOXL1-AS1"
4.01127974019422e-15,0.522378225343197,0.278,0.22,1.23242558737727e-10,"BIRC6"
4.06687053171614e-15,0.940411323627844,0.117,0.067,1.24950530216447e-10,"ASB2"
4.13138332015446e-15,-0.436619129651212,0.224,0.313,1.26932621128426e-10,"PDE1A"
4.28123941505774e-15,-4.35001081709639,0,0.012,1.31536799788234e-10,"BX470102.2"
4.42610592613822e-15,1.14370382651548,0.083,0.041,1.35987678474671e-10,"ACAP3"
4.48718237690176e-15,-1.23838210710933,0.027,0.06,1.3786419134793e-10,"SPON2"
4.53819530583297e-15,0.475013448180518,0.264,0.196,1.39431512576412e-10,"KLF10"
4.65183011136089e-15,-1.03686852751814,0.029,0.064,1.42922828341452e-10,"PGAP2"
4.6608034835893e-15,2.16885168471328,0.037,0.009,1.43198526229798e-10,"RPS21P4"
4.76153142936098e-15,-1.35731571357682,0.017,0.044,1.46293291635687e-10,"CAPN5"
4.76500610738801e-15,3.06773415496524,0.027,0.004,1.46400047643389e-10,"OASL"
4.7695245685588e-15,-0.449340131366336,0.204,0.288,1.465388728444e-10,"RNF11"
5.07182593707216e-15,-0.278442881227016,0.516,0.631,1.55826780090605e-10,"VAPA"
5.14744004459612e-15,-0.686477479918272,0.071,0.123,1.58149947930171e-10,"SLC25A38"
5.20809514808026e-15,0.386286718737717,0.39,0.331,1.60013515329618e-10,"NKTR"
5.20853470839622e-15,1.8190608923082,0.043,0.012,1.60027020380765e-10,"TET3"
5.21300869074224e-15,0.398786067853171,0.351,0.298,1.60164479014365e-10,"UQCRC1"
5.28309073603981e-15,-0.798141115237464,0.077,0.131,1.62317679774087e-10,"MT-TA"
5.42715103155791e-15,-0.826411199693373,0.051,0.094,1.66743788293585e-10,"SPRY4"
5.44528658967741e-15,2.5228128464678,0.029,0.005,1.67300985181249e-10,"LILRB2"
5.6355719106077e-15,-1.53323215435578,0.012,0.037,1.73147311381511e-10,"MMP28"
5.72459533876794e-15,-2.01663770885421,0.007,0.026,1.75882467188306e-10,"PCDHB10"
5.85173883034997e-15,1.82199255446551,0.047,0.015,1.79788823823672e-10,"MCF2L"
5.92799505420886e-15,-0.548224004232099,0.138,0.21,1.82131720045513e-10,"FBXL15"
5.96428650722281e-15,1.4461962802349,0.057,0.022,1.83246738647914e-10,"PRKCD"
6.02523338807889e-15,-0.417942637254055,0.242,0.328,1.85119270615336e-10,"ITPRIPL2"
6.13690846729189e-15,-0.363610266810355,0.327,0.432,1.88550375749076e-10,"NDUFAF3"
6.2724093706015e-15,0.562740458149096,0.227,0.168,1.92713505502361e-10,"ADCY5"
6.50564133104642e-15,-5.51872026416578,0,0.011,1.9987932425507e-10,"GALNT13"
6.76062294157554e-15,-0.59045098651242,0.129,0.197,2.07713379256967e-10,"ZNF83"
6.78590507590024e-15,-0.723886576998371,0.069,0.119,2.08490147551959e-10,"INTU"
7.01246126844039e-15,-1.70084304107279,0.026,0.058,2.15450860011563e-10,"CCL4"
7.1318038575985e-15,0.99767959335677,0.107,0.06,2.19117541720856e-10,"SYNE3"
7.29676327508625e-15,-0.824100753665562,0.051,0.095,2.2418575486375e-10,"ARVCF"
7.4055418249643e-15,-0.437251184206416,0.183,0.263,2.27527867030203e-10,"ERC1"
7.42209536413154e-15,-0.785791309222208,0.075,0.126,2.28036457967577e-10,"THBD"
7.57310827224291e-15,0.982332514480301,0.111,0.064,2.32676178556391e-10,"ZMIZ1"
7.6053170141168e-15,-0.835058814574269,0.046,0.088,2.33665759941725e-10,"TST"
7.70217800322242e-15,-0.655018208824833,0.079,0.133,2.36641716971006e-10,"GNPTG"
7.74900747155175e-15,-0.87534825315572,0.05,0.094,2.38080505555956e-10,"IRAK4"
8.00167869937809e-15,-0.924864946809938,0.037,0.076,2.45843576359692e-10,"SOAT1"
8.08630679992267e-15,-3.0292234089229,0.002,0.015,2.48443690120824e-10,"ADAM32"
8.45344154425454e-15,7.10211166942634,0.019,0,2.59723538005676e-10,"PGM5P3-AS1"
8.76622132439102e-15,-0.480027941158447,0.176,0.254,2.6933338397059e-10,"PRR13"
8.91924541445089e-15,-0.444695053993615,0.249,0.337,2.74034896113589e-10,"PLA2G16"
9.1265262480854e-15,1.57839013869286,0.052,0.019,2.80403392446176e-10,"ZNF814"
9.3026328124227e-15,-2.1505049239986,0.005,0.023,2.85814090528875e-10,"AC092447.7"
9.35060299387742e-15,-0.549040574516451,0.107,0.169,2.8728792638389e-10,"TRNP1"
9.48154334239206e-15,-0.521625540046096,0.162,0.239,2.91310937651654e-10,"TMEM9"
9.5147911016701e-15,0.783304771701384,0.142,0.09,2.92332441807712e-10,"WDR11"
9.51654746079298e-15,-1.30129388369533,0.02,0.049,2.92386404185404e-10,"B3GLCT"
9.71898572497228e-15,0.791642888006694,0.145,0.093,2.98606117414048e-10,"C9orf85"
9.72229551889999e-15,2.20350121303602,0.035,0.008,2.98707807522683e-10,"AC004943.2"
9.73035190628722e-15,-3.5781106957023,0.001,0.013,2.98955331968768e-10,"PDCD1LG2"
9.92276438263614e-15,-0.495323413139521,0.248,0.333,3.04867012892113e-10,"XBP1"
1.0153959790598e-14,1.40045193797158,0.046,0.015,3.11970260606333e-10,"WFDC2"
1.03405487279904e-14,-0.927740120464703,0.036,0.074,3.17703019118777e-10,"ATF7IP2"
1.04758525881216e-14,0.485575474239455,0.287,0.232,3.21860094917447e-10,"DCTN1"
1.05519206172757e-14,-2.78640873928853,0.003,0.018,3.24197209045178e-10,"C2CD4B"
1.06365999228792e-14,-1.93676812749991,0.004,0.02,3.26798896030542e-10,"FAM124A"
1.08296748361646e-14,0.627392082053469,0.201,0.147,3.3273092966632e-10,"CTNNBL1"
1.09730546246246e-14,0.915887351954875,0.119,0.071,3.37136130286965e-10,"RNF135"
1.12834771396168e-14,-0.686260215064747,0.072,0.124,3.46673551637587e-10,"STAM"
1.12913241198178e-14,-1.90918600339758,0.006,0.025,3.46914642257281e-10,"MET"
1.13933014788414e-14,-1.47824826040895,0.013,0.037,3.50047794635922e-10,"LRP3"
1.15624625430024e-14,-0.968313604095501,0.039,0.078,3.55245099171205e-10,"APOL3"
1.16008346227778e-14,-4.02808471757371,0,0.011,3.56424042950224e-10,"NRG1"
1.17317647365564e-14,-0.26747863277305,0.539,0.663,3.60446739765959e-10,"ARPC3"
1.17994669170541e-14,-1.97828561687019,0.006,0.025,3.6252682155957e-10,"AC147067.1"
1.21093482022357e-14,-0.879159813059599,0.041,0.081,3.72047614165489e-10,"FTSJ1"
1.26180526352394e-14,0.655741431804635,0.203,0.149,3.87677049165096e-10,"PER3"
1.33934474550704e-14,3.57725499724105,0.023,0.002,4.11500279609583e-10,"NRTN"
1.44344416734859e-14,-3.19573366684118,0.001,0.014,4.43483785976182e-10,"AC021205.1"
1.47193681776419e-14,2.21694071435014,0.035,0.008,4.5223786788987e-10,"DNAJC6"
1.49077313610374e-14,-4.09447962838643,0,0.011,4.58025138336514e-10,"AC012085.2"
1.51124444350091e-14,-3.78397456773773,0.001,0.012,4.64314742821219e-10,"LINC01252"
1.51771874853508e-14,-0.689025824486481,0.065,0.115,4.66303908299917e-10,"POLR3H"
1.52308724670195e-14,0.933944832237567,0.118,0.069,4.67953325676707e-10,"CALCRL"
1.56086992555388e-14,0.36586409837985,0.445,0.399,4.79561675927174e-10,"MLEC"
1.59788776269303e-14,0.602383865355015,0.212,0.154,4.90935036209806e-10,"MLXIP"
1.60265191607386e-14,4.86007286105422,0.02,0.001,4.92398774694534e-10,"AC007614.1"
1.6089445586109e-14,1.47235634357523,0.054,0.02,4.94332126187614e-10,"MACROD2"
1.64592760843883e-14,-0.82977039278287,0.041,0.08,5.05694798416748e-10,"N6AMT1"
1.66748765807956e-14,-1.30984454198012,0.018,0.046,5.12318908068364e-10,"P3H2"
1.68089960820164e-14,-1.18706128265251,0.02,0.049,5.16439595623873e-10,"MYL5"
1.72495751913936e-14,-0.395886907268126,0.264,0.348,5.29975948180378e-10,"WNK1"
1.72721617582763e-14,-0.558660997116383,0.12,0.186,5.30669897861282e-10,"UNC50"
1.72882112650014e-14,-0.690307320313726,0.073,0.126,5.31163002905904e-10,"AMFR"
1.73105246156741e-14,-0.372586330060295,0.366,0.467,5.31848558291972e-10,"TUBB6"
1.73156713590644e-14,-0.548184175457854,0.153,0.224,5.32006686835896e-10,"RBL2"
1.74729007675861e-14,0.633573403141752,0.202,0.148,5.36837403183314e-10,"PFDN6"
1.76156872508557e-14,-0.954038760975112,0.037,0.075,5.41224375095291e-10,"CHST14"
1.77820211390516e-14,0.842018368930534,0.154,0.103,5.46334817476221e-10,"FAM217B"
1.7823261432606e-14,-0.769871083676762,0.057,0.102,5.47601884255388e-10,"STN1"
1.78314673069135e-14,1.21317144749853,0.077,0.037,5.47854001537612e-10,"IKZF4"
1.79028052247656e-14,-0.388178256749178,0.379,0.485,5.50045787725698e-10,"GNG11"
1.81891335283031e-14,-1.1091307418312,0.025,0.057,5.58842938523584e-10,"MDP1"
1.87424240764945e-14,-0.424102717923112,0.197,0.276,5.75842237326218e-10,"GLUD1"
1.88080417339201e-14,-1.8389458077538,0.009,0.031,5.7785827423296e-10,"CCL4L2"
1.89522852404276e-14,-1.09330477763076,0.026,0.058,5.82290011726897e-10,"FSCN1"
1.9137624635465e-14,0.484996849365896,0.286,0.235,5.87984379300025e-10,"MRPL27"
1.93799675084823e-14,-1.27844611576948,0.019,0.047,5.95430121730611e-10,"AEN"
1.96563102000723e-14,0.760095430400354,0.142,0.092,6.0392047458702e-10,"OGFR"
1.96572377102063e-14,-2.80795513572174,0.002,0.016,6.03948971408379e-10,"LINC01985"
1.96611487263109e-14,0.832554180865763,0.129,0.079,6.04069133467177e-10,"CARM1"
1.96862553382743e-14,-0.582184639296253,0.111,0.173,6.0484050901314e-10,"NCOA3"
1.98934905533659e-14,-0.675879781019206,0.07,0.121,6.11207603761613e-10,"MPPE1"
2.01919713757341e-14,-0.581047385803188,0.113,0.175,6.20378128548055e-10,"LPGAT1"
2.19025985399067e-14,0.373353842698051,0.431,0.392,6.72935437540093e-10,"TUFM"
2.21363459942486e-14,0.4982868352954,0.312,0.25,6.80117094327295e-10,"RBBP6"
2.21958587126561e-14,-3.63034248166711,0.001,0.012,6.81945563087645e-10,"PKP2"
2.22699554729405e-14,-4.17547101116391,0.001,0.012,6.84222111950623e-10,"SHISA3"
2.28880170403657e-14,1.67703486951227,0.048,0.017,7.03211435548196e-10,"C3orf62"
2.32705771078585e-14,-0.784986695477233,0.05,0.092,7.14965211061845e-10,"MIR29B2CHG"
2.37980165864355e-14,-0.458998090338613,0.228,0.311,7.31170261601643e-10,"SKI"
2.38369291148252e-14,-0.676521933621602,0.072,0.123,7.3236581012389e-10,"MZT1"
2.40233666670461e-14,0.631621974220373,0.205,0.152,7.38093917478325e-10,"PPM1A"
2.44056932220557e-14,1.21602818307293,0.071,0.033,7.4984051855444e-10,"VASH1"
2.44718313576128e-14,0.946513711675117,0.099,0.054,7.51872546631295e-10,"PIK3R3"
2.45275928065412e-14,2.17305318636587,0.034,0.008,7.53585761388173e-10,"RSPH9"
2.56281312460052e-14,-1.94730084098421,0.006,0.024,7.87398704402264e-10,"SDK2"
2.63826806751642e-14,-1.68775039923066,0.008,0.028,8.10581481063744e-10,"SPAG8"
2.67011729517637e-14,-1.69718754325837,0.008,0.028,8.20366837769986e-10,"ARHGEF5"
2.71191946910029e-14,-0.643688582261408,0.092,0.149,8.33210137686375e-10,"JKAMP"
2.72036317077309e-14,2.23216360748745,0.033,0.007,8.35804380588326e-10,"LINC00092"
2.80455763639251e-14,-0.338601990516105,0.412,0.519,8.61672288205233e-10,"UGP2"
2.85192260560678e-14,-2.7830878291257,0.002,0.015,8.76224701346627e-10,"WFDC3"
2.90125462401363e-14,-0.941173625293699,0.032,0.067,8.91381470681947e-10,"IDNK"
2.92474238656906e-14,-1.48845209585918,0.013,0.037,8.98597850849479e-10,"GSTM5"
2.92513609245692e-14,-0.507497557816961,0.157,0.231,8.98718813046463e-10,"SEC61A1"
2.92900059241714e-14,2.48364458858484,0.03,0.006,8.99906142014242e-10,"IGF2.1"
2.93531507284128e-14,1.61786240855638,0.044,0.014,9.01846202979756e-10,"FOLR2"
2.97311549245858e-14,0.908541056852699,0.121,0.074,9.13460003902975e-10,"LCLAT1"
3.00031096761235e-14,-0.957726920769803,0.031,0.065,9.21815541689219e-10,"S100A3"
3.03214352127962e-14,-4.75187832647267,0,0.011,9.3159577547795e-10,"FAM83D"
3.03783498344458e-14,-0.761024846216744,0.053,0.097,9.33344420313513e-10,"BCKDHB"
3.22444768309164e-14,-1.46235830676916,0.012,0.035,9.90679306153077e-10,"RGS9"
3.3059219373574e-14,-0.515923649751203,0.138,0.209,1.01571145603369e-09,"RRP36"
3.34555652292929e-14,1.82452086432124,0.041,0.012,1.02788878610479e-09,"NOL4L"
3.40771425420082e-14,-0.938840393380406,0.034,0.069,1.04698612746066e-09,"PISD"
3.53245768342859e-14,-1.35987181166092,0.013,0.037,1.0853122986566e-09,"TPK1"
3.59791567514553e-14,-3.20591343964298,0.001,0.014,1.10542361203171e-09,"PCA3"
3.63157367790507e-14,-0.393782070060014,0.227,0.314,1.11576469679955e-09,"TFG"
3.6631125149603e-14,0.931643469890417,0.102,0.056,1.1254546890964e-09,"PRKCA"
3.66894606067487e-14,-1.68214127747765,0.009,0.031,1.12724698768175e-09,"AC104695.3"
3.70219803663311e-14,-2.31640971473666,0.003,0.019,1.13746332477516e-09,"SPDYA"
3.74156519369371e-14,-1.65373244426069,0.009,0.03,1.14955849011045e-09,"SLC2A12"
3.85737400506384e-14,0.77039594059562,0.115,0.067,1.18513958931581e-09,"CD93"
3.92921563375187e-14,0.64445721574227,0.19,0.134,1.20721221131392e-09,"IRF2BPL"
3.95445553904852e-14,-3.6022682142958,0.001,0.013,1.21496691981727e-09,"TMEM233"
